purchase_days_before_daprture,airline,baggage_weight,baggage_pieces,price
1,gamma,0.4444444444444444,1,12050.0
44,beta,0.8888888888888888,0,8400.0
3,beta,0.8888888888888888,0,11140.0
5,alpha,0.3333333333333333,1,8048.0
1,alpha,0.3333333333333333,1,12495.0
15,alpha,0.7777777777777778,1,6995.0
18,beta,0.7777777777777778,0,9533.0
18,omega,0.4444444444444444,1,6870.0
0,omega,0.4444444444444444,1,9000.0
2,omega,0.4444444444444444,1,7950.0
2,alpha,0.4444444444444444,1,10227.0
41,gamma,0.4444444444444444,1,6870.0
9,alpha,0.3333333333333333,1,18945.0
4,alpha,0.3333333333333333,1,14945.0
4,gamma,0.4444444444444444,2,10800.0
7,alpha,0.7777777777777778,1,9707.0
7,alpha,0.3333333333333333,1,12945.0
29,gamma,0.4444444444444444,1,9800.0
0,gamma,0.4444444444444444,1,17090.0
44,alpha,0.3333333333333333,1,6810.0
12,alpha,0.7777777777777778,1,12500.0
9,alpha,0.7777777777777778,1,25345.0
2,gamma,0.4444444444444444,1,10425.0
17,beta,0.4444444444444444,0,6710.0
1,alpha,0.0,0,8739.0
4,alpha,0.3333333333333333,1,18945.0
2,beta,0.8888888888888888,0,9888.0
5,alpha,0.4444444444444444,1,10227.0
10,alpha,0.3333333333333333,1,9707.0
6,gamma,0.7111111111111111,2,11410.0
6,beta,0.4444444444444444,0,6522.0
23,gamma,0.4444444444444444,2,13050.0
14,beta,0.4444444444444444,0,6765.0
62,gamma,0.4444444444444444,1,9655.0
6,alpha,0.7777777777777778,1,12645.0
5,alpha,0.4444444444444444,1,25345.0
12,alpha,0.7777777777777778,1,17745.0
29,alpha,0.7777777777777778,1,10545.0
10,alpha,0.3333333333333333,1,7524.0
108,gamma,0.4444444444444444,2,13560.0
2,gamma,0.4444444444444444,2,29185.0
39,alpha,0.4444444444444444,1,10545.0
10,beta,0.4444444444444444,0,8957.0
10,alpha,0.7777777777777778,1,12500.0
13,gamma,0.4444444444444444,1,9000.0
25,alpha,0.3333333333333333,1,9798.0
8,alpha,0.3333333333333333,1,23895.0
9,beta,0.8888888888888888,0,9380.0
24,gamma,0.4444444444444444,1,12560.0
9,beta,0.4444444444444444,0,8957.0
4,alpha,0.4444444444444444,1,10545.0
1,alpha,0.7777777777777778,1,8027.0
3,gamma,0.4444444444444444,1,9800.0
26,gamma,0.4444444444444444,2,10785.0
3,alpha,0.3333333333333333,1,7520.0
3,gamma,0.4444444444444444,2,9525.0
3,gamma,0.4444444444444444,2,8390.0
11,alpha,0.7777777777777778,1,8381.0
13,alpha,0.3333333333333333,1,11245.0
64,alpha,0.3333333333333333,1,7796.0
6,alpha,0.7777777777777778,1,9799.0
7,beta,0.4444444444444444,0,6420.0
20,beta,0.4444444444444444,0,8697.0
10,omega,0.4444444444444444,1,6870.0
0,gamma,0.4444444444444444,1,7390.0
3,beta,0.4444444444444444,0,8718.0
39,alpha,0.3333333333333333,1,6531.0
11,alpha,0.7777777777777778,1,8132.0
17,gamma,0.4444444444444444,2,9750.0
12,beta,0.4444444444444444,0,6375.0
17,beta,0.4444444444444444,0,6710.0
14,alpha,0.3333333333333333,1,7524.0
9,alpha,0.3333333333333333,1,9403.0
3,gamma,0.4444444444444444,1,15075.0
19,alpha,0.0,0,8739.0
1,beta,0.4444444444444444,0,10067.0
30,gamma,0.4444444444444444,2,10655.0
32,gamma,0.4444444444444444,1,6870.0
35,alpha,0.7777777777777778,1,11072.0
11,alpha,0.3333333333333333,1,6524.0
3,gamma,0.4444444444444444,1,20120.0
26,gamma,0.4444444444444444,2,12800.0
9,alpha,0.4444444444444444,1,12645.0
0,alpha,0.3333333333333333,1,7150.0
5,omega,0.4444444444444444,1,10100.0
16,beta,0.4444444444444444,0,6760.0
19,alpha,0.3333333333333333,1,12945.0
3,beta,0.8888888888888888,0,12726.0
13,alpha,0.3333333333333333,1,7524.0
14,gamma,0.4444444444444444,2,8640.0
17,alpha,0.7777777777777778,1,9707.0
13,alpha,0.4444444444444444,1,7524.0
13,alpha,0.7777777777777778,1,14747.0
3,gamma,0.4444444444444444,1,10900.0
5,omega,0.4444444444444444,1,12250.0
7,beta,0.4444444444444444,0,11504.0
6,gamma,0.4444444444444444,1,6900.0
4,beta,0.8888888888888888,0,15550.0
115,beta,0.8888888888888888,0,8370.0
14,alpha,0.7777777777777778,1,10232.0
61,gamma,0.0,0,8155.0
11,alpha,0.3333333333333333,1,7524.0
41,gamma,0.4444444444444444,2,7620.0
16,gamma,0.0,0,7900.0
14,gamma,0.4444444444444444,1,20120.0
41,gamma,0.4444444444444444,2,7870.0
7,gamma,0.4444444444444444,1,6900.0
9,alpha,0.7777777777777778,1,5996.0
13,beta,0.4444444444444444,0,6386.0
11,gamma,0.4444444444444444,2,10280.0
24,gamma,0.4444444444444444,2,8890.0
14,alpha,0.3333333333333333,1,6810.0
25,gamma,0.4444444444444444,2,10280.0
11,gamma,0.4444444444444444,2,17090.0
20,alpha,0.3333333333333333,1,9045.0
3,alpha,0.3333333333333333,1,6524.0
3,alpha,0.3333333333333333,1,6495.0
77,alpha,0.7777777777777778,1,9707.0
3,alpha,0.3333333333333333,1,9497.0
8,gamma,0.4444444444444444,2,8765.0
2,alpha,0.4444444444444444,1,9799.0
17,beta,0.4444444444444444,0,6530.0
6,gamma,0.4444444444444444,1,6870.0
7,gamma,0.4444444444444444,2,9750.0
50,alpha,0.4444444444444444,1,7524.0
2,omega,0.4444444444444444,1,13450.0
5,alpha,0.7777777777777778,1,8290.0
32,alpha,0.3333333333333333,1,7502.0
3,alpha,0.7777777777777778,1,10799.0
7,beta,0.4444444444444444,0,7058.0
6,beta,0.4444444444444444,0,8957.0
19,alpha,0.3333333333333333,1,7502.0
13,alpha,0.3333333333333333,1,7900.0
31,beta,0.8888888888888888,0,8065.0
15,gamma,0.4444444444444444,2,11285.0
29,alpha,0.3333333333333333,1,7502.0
10,alpha,0.4444444444444444,1,8381.0
8,beta,0.4444444444444444,0,8697.0
8,gamma,0.4444444444444444,1,7390.0
1,beta,0.4444444444444444,0,6944.0
13,gamma,0.4444444444444444,2,7900.0
6,alpha,0.3333333333333333,1,6531.0
25,gamma,0.4444444444444444,2,10800.0
2,beta,0.7777777777777778,0,9564.0
7,beta,0.4444444444444444,0,6365.0
17,alpha,0.7777777777777778,1,7150.0
50,alpha,0.4444444444444444,1,8381.0
9,omega,0.4444444444444444,1,7950.0
3,gamma,0.4444444444444444,2,12300.0
7,alpha,0.7777777777777778,1,5495.0
3,alpha,0.7777777777777778,1,22445.0
20,alpha,0.3333333333333333,1,12495.0
4,beta,0.4444444444444444,0,10047.0
5,alpha,0.7777777777777778,1,17745.0
1,alpha,0.3333333333333333,1,10205.0
91,beta,0.4444444444444444,0,11368.0
3,alpha,0.7777777777777778,1,12645.0
31,alpha,0.7777777777777778,1,11072.0
19,alpha,0.7777777777777778,1,8381.0
20,alpha,0.7777777777777778,1,12645.0
10,alpha,0.3333333333333333,1,11245.0
52,alpha,0.4444444444444444,1,7524.0
12,alpha,0.3333333333333333,1,9403.0
4,beta,0.8888888888888888,0,17196.0
16,beta,0.8888888888888888,0,8380.0
7,alpha,0.3333333333333333,1,6531.0
25,beta,0.4444444444444444,0,7416.0
18,alpha,0.3333333333333333,1,14945.0
3,gamma,0.4444444444444444,2,9100.0
56,alpha,0.3333333333333333,1,9403.0
8,beta,0.4444444444444444,0,7100.0
8,beta,0.4444444444444444,0,10057.0
23,beta,0.4444444444444444,0,10067.0
11,beta,0.4444444444444444,0,9030.0
2,beta,0.4444444444444444,0,6723.0
15,alpha,0.4444444444444444,1,12645.0
35,alpha,0.3333333333333333,1,6531.0
3,gamma,0.4444444444444444,1,10900.0
10,alpha,0.3333333333333333,1,7524.0
17,beta,0.4444444444444444,0,11452.0
10,alpha,0.3333333333333333,1,11245.0
2,alpha,0.3333333333333333,1,5495.0
7,alpha,0.3333333333333333,1,7520.0
5,alpha,0.0,0,8739.0
15,alpha,0.7777777777777778,1,13277.0
2,gamma,0.4444444444444444,1,15075.0
21,alpha,0.4444444444444444,1,7524.0
20,gamma,0.4444444444444444,1,12500.0
2,gamma,0.4444444444444444,1,10900.0
27,beta,0.8888888888888888,0,8200.0
42,alpha,0.3333333333333333,1,6810.0
2,omega,0.4444444444444444,1,12250.0
1,gamma,0.4444444444444444,1,13130.0
8,alpha,0.4444444444444444,1,10545.0
1,alpha,0.3333333333333333,1,6495.0
3,gamma,0.4444444444444444,1,9785.0
39,gamma,0.4444444444444444,1,9800.0
33,beta,0.8888888888888888,0,8044.0
7,alpha,0.3333333333333333,1,7502.0
108,alpha,0.7777777777777778,1,7150.0
1,gamma,0.4444444444444444,2,11300.0
8,gamma,0.4444444444444444,1,7390.0
12,alpha,0.3333333333333333,1,8048.0
35,alpha,0.7777777777777778,1,7520.0
8,beta,0.4444444444444444,0,9041.0
8,alpha,0.7777777777777778,1,19545.0
7,beta,0.8888888888888888,0,9653.0
10,gamma,0.4444444444444444,1,10900.0
3,gamma,0.4444444444444444,2,11900.0
2,alpha,0.3333333333333333,1,9497.0
1,gamma,0.4444444444444444,2,12800.0
8,alpha,0.4444444444444444,1,10545.0
1,gamma,0.0,0,8070.0
6,alpha,0.3333333333333333,1,11245.0
60,alpha,0.3333333333333333,1,9798.0
5,gamma,0.0,0,8275.0
8,alpha,0.7777777777777778,1,14645.0
17,alpha,0.4444444444444444,1,8381.0
18,gamma,0.4444444444444444,2,13560.0
9,gamma,0.4444444444444444,1,12560.0
3,beta,0.8888888888888888,0,17314.0
10,gamma,0.4444444444444444,2,9525.0
11,gamma,0.4444444444444444,2,11285.0
22,alpha,0.7777777777777778,1,12645.0
3,alpha,0.7777777777777778,1,8027.0
198,beta,0.4444444444444444,0,7382.0
11,gamma,0.4444444444444444,2,7870.0
50,alpha,0.4444444444444444,1,10227.0
1,omega,0.4444444444444444,1,20300.0
5,gamma,0.7111111111111111,2,9645.0
4,beta,0.8888888888888888,0,13330.0
25,gamma,0.4444444444444444,2,11300.0
39,gamma,0.4444444444444444,1,9280.0
9,alpha,0.3333333333333333,1,7502.0
28,gamma,0.4444444444444444,1,15075.0
4,alpha,0.7777777777777778,1,12645.0
26,alpha,0.7777777777777778,1,11072.0
14,alpha,0.3333333333333333,1,7124.0
10,alpha,0.7777777777777778,1,10545.0
2,gamma,0.4444444444444444,1,10285.0
14,alpha,0.3333333333333333,1,11245.0
15,beta,0.4444444444444444,0,7240.0
4,gamma,0.4444444444444444,2,7620.0
21,alpha,0.3333333333333333,1,6810.0
5,beta,0.8888888888888888,0,13190.0
24,beta,0.4444444444444444,0,7190.0
5,alpha,0.3333333333333333,1,10205.0
16,gamma,0.4444444444444444,2,7870.0
13,gamma,0.4444444444444444,1,7765.0
5,alpha,0.7777777777777778,1,10545.0
6,gamma,0.4444444444444444,2,8500.0
31,gamma,0.4444444444444444,2,11285.0
4,gamma,0.4444444444444444,2,10800.0
4,alpha,0.4444444444444444,1,7524.0
5,gamma,0.4444444444444444,2,16075.0
3,beta,0.8888888888888888,0,8065.0
58,gamma,0.4444444444444444,2,11900.0
24,gamma,0.4444444444444444,2,8500.0
17,gamma,0.4444444444444444,2,6870.0
58,gamma,0.4444444444444444,2,11300.0
3,beta,0.4444444444444444,0,6765.0
12,omega,0.4444444444444444,1,7950.0
30,gamma,0.4444444444444444,2,9025.0
6,alpha,0.3333333333333333,1,11245.0
22,alpha,0.7777777777777778,1,12645.0
12,beta,0.4444444444444444,0,6900.0
2,alpha,0.4444444444444444,1,10227.0
8,gamma,0.4444444444444444,2,14130.0
2,alpha,0.0,0,8739.0
29,gamma,0.4444444444444444,2,7620.0
30,alpha,0.7777777777777778,1,7124.0
9,alpha,0.3333333333333333,1,6524.0
116,beta,0.4444444444444444,0,6755.0
4,alpha,0.7777777777777778,1,17745.0
43,alpha,0.3333333333333333,1,7124.0
72,alpha,0.7777777777777778,1,7520.0
2,alpha,0.4444444444444444,1,10545.0
4,gamma,0.4444444444444444,1,15075.0
23,gamma,0.4444444444444444,1,8525.0
20,alpha,0.3333333333333333,1,7796.0
16,alpha,0.3333333333333333,1,9045.0
22,gamma,0.4444444444444444,1,10900.0
25,gamma,0.7111111111111111,1,9150.0
49,gamma,0.4444444444444444,1,10900.0
30,gamma,0.4444444444444444,1,8650.0
3,gamma,0.4444444444444444,2,8890.0
18,beta,0.4444444444444444,0,6786.0
6,alpha,0.7777777777777778,1,10799.0
13,alpha,0.3333333333333333,1,11245.0
16,beta,0.4444444444444444,0,7458.0
25,gamma,0.0,0,8155.0
2,alpha,0.7777777777777778,1,10799.0
69,gamma,0.4444444444444444,2,13560.0
5,beta,0.8888888888888888,0,9160.0
15,gamma,0.4444444444444444,1,6620.0
14,alpha,0.7777777777777778,1,8027.0
36,gamma,0.4444444444444444,1,7765.0
25,alpha,0.4444444444444444,1,9799.0
42,beta,0.8888888888888888,0,8034.0
24,beta,0.4444444444444444,0,9030.0
13,alpha,0.3333333333333333,1,9403.0
18,beta,0.8888888888888888,0,19710.0
21,alpha,0.3333333333333333,1,7524.0
6,alpha,0.7777777777777778,1,8027.0
24,alpha,0.7777777777777778,1,19545.0
47,alpha,0.3333333333333333,1,6810.0
6,alpha,0.7777777777777778,1,14645.0
38,beta,0.8888888888888888,0,8034.0
14,alpha,0.3333333333333333,1,6810.0
11,alpha,0.7777777777777778,1,22445.0
12,beta,0.8888888888888888,0,9340.0
4,gamma,0.4444444444444444,2,8765.0
5,alpha,0.3333333333333333,1,6810.0
14,beta,0.8888888888888888,0,9070.0
18,alpha,0.3333333333333333,1,7900.0
5,gamma,0.0,0,8025.0
21,gamma,0.4444444444444444,2,9650.0
10,alpha,0.3333333333333333,1,9045.0
14,gamma,0.4444444444444444,1,7390.0
6,gamma,0.4444444444444444,1,9800.0
12,beta,0.8888888888888888,0,11170.0
16,beta,0.8888888888888888,0,9737.0
3,alpha,0.3333333333333333,1,6850.0
8,alpha,0.3333333333333333,1,23895.0
2,beta,0.8888888888888888,0,10723.0
2,alpha,0.3333333333333333,1,9045.0
10,gamma,0.0,0,8525.0
35,gamma,0.4444444444444444,2,9650.0
22,alpha,0.7777777777777778,1,11072.0
14,gamma,0.4444444444444444,1,7765.0
0,beta,1.0,0,13076.0
6,beta,0.8888888888888888,0,10990.0
1,alpha,0.4444444444444444,1,8381.0
2,alpha,0.7777777777777778,1,10799.0
2,alpha,0.3333333333333333,1,8749.0
1,alpha,0.7777777777777778,1,17792.0
22,alpha,0.7777777777777778,1,10545.0
7,alpha,0.7777777777777778,1,12645.0
8,gamma,0.4444444444444444,2,14000.0
27,gamma,0.4444444444444444,2,8890.0
8,gamma,0.4444444444444444,1,15075.0
6,beta,0.8888888888888888,0,13100.0
14,alpha,0.3333333333333333,1,7524.0
9,alpha,0.4444444444444444,1,22445.0
17,alpha,0.3333333333333333,1,7397.0
1,alpha,0.7777777777777778,1,10799.0
8,omega,0.4444444444444444,1,9000.0
23,omega,0.4444444444444444,1,7950.0
39,beta,0.4444444444444444,0,6510.0
18,alpha,0.7777777777777778,1,10545.0
9,gamma,0.4444444444444444,2,13560.0
14,alpha,0.3333333333333333,1,7524.0
21,beta,0.8888888888888888,0,15630.0
5,beta,0.8888888888888888,0,13100.0
2,gamma,0.4444444444444444,2,11285.0
20,beta,0.4444444444444444,0,7240.0
27,gamma,0.4444444444444444,2,11300.0
9,beta,0.4444444444444444,0,6410.0
22,beta,0.4444444444444444,0,6375.0
4,gamma,0.4444444444444444,2,8500.0
19,alpha,0.3333333333333333,1,7497.0
6,alpha,0.3333333333333333,1,8300.0
19,alpha,0.4444444444444444,1,8381.0
11,alpha,0.7777777777777778,1,5996.0
14,gamma,0.4444444444444444,2,11900.0
6,alpha,0.7777777777777778,1,9077.0
109,gamma,0.4444444444444444,1,10285.0
11,alpha,0.3333333333333333,1,7524.0
15,gamma,0.4444444444444444,1,6900.0
0,alpha,0.4444444444444444,1,28245.0
1,gamma,0.4444444444444444,2,15185.0
58,alpha,0.3333333333333333,1,6810.0
16,gamma,0.4444444444444444,1,9280.0
12,gamma,0.4444444444444444,2,8390.0
5,alpha,0.3333333333333333,1,11245.0
2,omega,0.4444444444444444,1,7950.0
10,gamma,0.4444444444444444,1,17345.0
20,alpha,0.7777777777777778,1,8027.0
3,alpha,0.3333333333333333,1,6810.0
3,beta,0.8888888888888888,0,9033.0
1,beta,0.8888888888888888,0,15183.0
23,gamma,0.4444444444444444,2,10655.0
10,alpha,0.7777777777777778,1,7124.0
4,gamma,0.7111111111111111,1,8650.0
5,alpha,0.4444444444444444,1,12645.0
24,gamma,0.4444444444444444,2,9650.0
24,beta,0.4444444444444444,0,6750.0
1,beta,0.4444444444444444,0,6755.0
9,beta,0.8888888888888888,0,15800.0
2,alpha,0.3333333333333333,1,15692.0
7,alpha,0.3333333333333333,1,7524.0
0,alpha,0.3333333333333333,1,10127.0
10,beta,0.8888888888888888,0,9290.0
37,alpha,0.3333333333333333,1,6524.0
11,alpha,0.3333333333333333,1,6495.0
3,omega,0.4444444444444444,1,17900.0
7,gamma,0.4444444444444444,2,9025.0
9,alpha,0.7777777777777778,1,6495.0
18,beta,0.8888888888888888,0,9884.0
22,gamma,0.0,0,7565.0
1,alpha,0.3333333333333333,1,6890.0
8,gamma,0.4444444444444444,1,15075.0
3,beta,0.4444444444444444,0,6765.0
48,alpha,0.3333333333333333,1,6810.0
54,alpha,0.7777777777777778,1,8605.0
76,alpha,0.3333333333333333,1,7124.0
20,alpha,0.7777777777777778,1,13277.0
43,gamma,0.4444444444444444,2,10655.0
4,gamma,0.4444444444444444,1,7500.0
1,gamma,0.4444444444444444,1,7390.0
26,gamma,0.4444444444444444,1,10900.0
18,alpha,0.7777777777777778,1,9602.0
7,alpha,0.3333333333333333,1,8132.0
12,gamma,0.4444444444444444,1,7390.0
13,alpha,0.7777777777777778,1,12645.0
6,gamma,0.4444444444444444,2,8890.0
22,gamma,0.4444444444444444,1,9655.0
37,alpha,0.7777777777777778,1,8605.0
15,gamma,0.4444444444444444,1,7640.0
15,omega,0.4444444444444444,1,9000.0
11,alpha,0.3333333333333333,1,7524.0
2,gamma,0.4444444444444444,2,11900.0
11,alpha,0.3333333333333333,1,11807.0
1,beta,0.8888888888888888,0,17132.0
2,gamma,0.4444444444444444,2,30185.0
16,gamma,0.4444444444444444,1,12500.0
1,alpha,0.3333333333333333,1,11245.0
3,alpha,0.3333333333333333,1,7524.0
14,alpha,0.7777777777777778,1,12500.0
5,beta,0.4444444444444444,0,10067.0
20,gamma,0.4444444444444444,2,8765.0
18,omega,0.4444444444444444,1,9000.0
17,beta,0.4444444444444444,0,7190.0
4,omega,0.4444444444444444,1,7950.0
32,gamma,0.4444444444444444,2,14000.0
11,gamma,0.4444444444444444,1,8395.0
0,alpha,0.3333333333333333,1,11807.0
5,gamma,0.4444444444444444,2,16075.0
31,omega,0.4444444444444444,1,6870.0
16,gamma,0.4444444444444444,2,11300.0
1,alpha,0.7777777777777778,1,13277.0
22,beta,0.8888888888888888,0,12890.0
4,gamma,0.4444444444444444,1,10285.0
6,beta,0.4444444444444444,0,11504.0
15,beta,0.7777777777777778,0,9533.0
11,gamma,0.4444444444444444,2,16075.0
9,alpha,0.4444444444444444,1,9799.0
19,gamma,0.7111111111111111,2,9900.0
0,gamma,0.4444444444444444,1,15075.0
2,gamma,0.4444444444444444,1,7245.0
12,gamma,0.4444444444444444,1,7765.0
3,alpha,0.3333333333333333,1,11807.0
1,beta,0.8888888888888888,0,9240.0
4,alpha,0.3333333333333333,1,7900.0
23,omega,0.4444444444444444,1,7950.0
0,beta,0.8888888888888888,0,10700.0
12,alpha,0.3333333333333333,1,9045.0
12,gamma,0.4444444444444444,2,14000.0
0,alpha,0.0,0,8739.0
1,omega,0.4444444444444444,1,30000.0
15,gamma,0.7111111111111111,1,9150.0
4,alpha,0.7777777777777778,1,5996.0
13,alpha,0.3333333333333333,1,11245.0
7,alpha,0.7777777777777778,1,8027.0
12,alpha,0.3333333333333333,1,9403.0
9,gamma,0.4444444444444444,1,7390.0
17,gamma,0.0,0,8070.0
31,alpha,0.3333333333333333,1,6531.0
5,beta,0.4444444444444444,0,8988.0
10,gamma,0.4444444444444444,2,8765.0
9,alpha,0.3333333333333333,1,5495.0
19,beta,0.4444444444444444,0,6570.0
2,gamma,0.4444444444444444,1,12500.0
4,gamma,0.4444444444444444,2,11900.0
3,alpha,0.7777777777777778,1,10799.0
31,alpha,0.3333333333333333,1,5901.0
3,gamma,0.4444444444444444,1,7500.0
40,gamma,0.4444444444444444,1,6620.0
3,beta,0.8888888888888888,0,15980.0
90,alpha,0.3333333333333333,1,9798.0
25,beta,0.4444444444444444,0,8999.0
1,alpha,0.3333333333333333,1,14945.0
2,gamma,0.4444444444444444,1,16090.0
13,beta,0.8888888888888888,0,12990.0
40,alpha,0.3333333333333333,1,6810.0
16,alpha,0.4444444444444444,1,10227.0
22,gamma,0.4444444444444444,1,10900.0
5,alpha,0.3333333333333333,1,8300.0
5,gamma,0.4444444444444444,2,9395.0
2,alpha,0.3333333333333333,1,18945.0
2,beta,0.4444444444444444,0,7370.0
8,alpha,0.7777777777777778,1,12645.0
16,beta,0.4444444444444444,0,8707.0
14,alpha,0.3333333333333333,1,7900.0
22,alpha,0.3333333333333333,1,7900.0
3,alpha,0.3333333333333333,1,14945.0
5,alpha,0.7777777777777778,1,10545.0
2,gamma,0.4444444444444444,1,6620.0
2,alpha,0.4444444444444444,1,28245.0
15,alpha,0.3333333333333333,1,7524.0
1,gamma,0.4444444444444444,2,21120.0
61,gamma,0.4444444444444444,2,7620.0
1,beta,0.4444444444444444,0,9364.0
23,gamma,0.4444444444444444,2,9145.0
41,gamma,0.4444444444444444,1,12560.0
2,alpha,0.3333333333333333,1,14945.0
0,beta,0.4444444444444444,0,6734.0
27,gamma,0.4444444444444444,2,13750.0
16,beta,0.4444444444444444,0,7190.0
25,gamma,0.4444444444444444,2,8890.0
50,gamma,0.4444444444444444,1,6900.0
9,gamma,0.4444444444444444,1,11300.0
87,gamma,0.4444444444444444,2,11900.0
39,gamma,0.4444444444444444,2,10655.0
6,beta,0.4444444444444444,0,7395.0
9,gamma,0.4444444444444444,2,8390.0
9,gamma,0.4444444444444444,2,7870.0
2,beta,0.8888888888888888,0,19526.0
7,gamma,0.4444444444444444,1,6620.0
13,beta,0.8888888888888888,0,18080.0
33,gamma,0.4444444444444444,2,13560.0
3,beta,0.4444444444444444,0,7782.0
12,alpha,0.3333333333333333,1,7524.0
15,gamma,0.4444444444444444,2,8765.0
14,gamma,0.4444444444444444,1,9280.0
1,alpha,0.3333333333333333,1,13592.0
4,beta,0.4444444444444444,0,10057.0
2,gamma,0.4444444444444444,1,8525.0
3,gamma,0.4444444444444444,1,8025.0
3,alpha,0.3333333333333333,1,9497.0
4,gamma,0.4444444444444444,1,15075.0
7,gamma,0.4444444444444444,1,8650.0
4,beta,0.8888888888888888,0,15570.0
18,alpha,0.4444444444444444,1,7524.0
19,gamma,0.4444444444444444,1,8100.0
2,beta,0.4444444444444444,0,8538.0
4,alpha,0.0,0,8739.0
24,alpha,0.3333333333333333,1,12495.0
30,alpha,0.3333333333333333,1,7524.0
13,alpha,0.3333333333333333,1,12495.0
31,gamma,0.4444444444444444,2,9750.0
13,alpha,0.7777777777777778,1,9707.0
28,alpha,0.3333333333333333,1,9497.0
5,omega,0.4444444444444444,1,15000.0
8,gamma,0.4444444444444444,2,10280.0
5,alpha,0.7777777777777778,1,10799.0
2,alpha,0.3333333333333333,1,6810.0
2,alpha,0.3333333333333333,1,6890.0
25,beta,0.4444444444444444,0,9030.0
4,beta,0.4444444444444444,0,7403.0
7,gamma,0.4444444444444444,1,18105.0
1,gamma,0.4444444444444444,1,7390.0
3,gamma,0.4444444444444444,1,11045.0
1,alpha,0.3333333333333333,1,9707.0
5,alpha,0.4444444444444444,1,25345.0
15,alpha,0.7777777777777778,1,7520.0
33,beta,0.8888888888888888,0,8140.0
2,gamma,0.4444444444444444,1,7640.0
12,beta,0.4444444444444444,0,7390.0
46,gamma,0.7111111111111111,1,8900.0
21,alpha,0.7777777777777778,1,12645.0
3,alpha,0.7777777777777778,1,8027.0
1,gamma,0.4444444444444444,2,7900.0
9,alpha,0.3333333333333333,1,11245.0
20,alpha,0.7777777777777778,1,10545.0
25,omega,0.4444444444444444,1,6870.0
19,gamma,0.4444444444444444,1,9280.0
10,gamma,0.4444444444444444,2,8765.0
3,gamma,0.7111111111111111,1,10915.0
5,gamma,0.4444444444444444,2,13560.0
3,gamma,0.4444444444444444,1,14065.0
11,beta,0.8888888888888888,0,11170.0
1,alpha,0.3333333333333333,1,12945.0
21,gamma,0.4444444444444444,2,9100.0
23,gamma,0.4444444444444444,1,7765.0
17,alpha,0.3333333333333333,1,9045.0
3,gamma,0.4444444444444444,2,13750.0
7,alpha,0.4444444444444444,1,8381.0
24,alpha,0.3333333333333333,1,7796.0
7,alpha,0.3333333333333333,1,14945.0
20,alpha,0.3333333333333333,1,6495.0
11,alpha,0.3333333333333333,1,4990.0
1,alpha,0.3333333333333333,1,14945.0
15,beta,0.8888888888888888,0,12990.0
19,omega,0.4444444444444444,1,6870.0
24,beta,0.4444444444444444,0,6668.0
15,alpha,0.3333333333333333,1,7524.0
20,beta,0.4444444444444444,0,11462.0
9,alpha,0.3333333333333333,1,11245.0
7,alpha,0.7777777777777778,1,8027.0
5,beta,0.4444444444444444,0,10057.0
99,gamma,0.4444444444444444,1,10900.0
11,alpha,0.4444444444444444,1,7524.0
